msoa11cd,ladnm,Ring,Wealth_Decile,Wealth_Decile_National,IMD_Pctile_Change,Phase2_Extreme,Cascade_Extreme_Persist,Suppressed_11,Suppressed_21,Dom_A_11,CDS_A_11,Typ_A_11,Dom_B_11,CDS_B_11,Typ_B_11,Dom_C_11,CDS_C_11,Typ_C_11,switch_A2B_11,switch_B2C_11,switch_A2C_11,Extreme_Dir_11,Casc_Inflow_Share_11,Counter_Inflow_Share_11,Ext_Share_11,Dom_A_21,CDS_A_21,Typ_A_21,Dom_B_21,CDS_B_21,Typ_B_21,Dom_C_21,CDS_C_21,Typ_C_21,switch_A2B_21,switch_B2C_21,switch_A2C_21,Extreme_Dir_21,Casc_Inflow_Share_21,Counter_Inflow_Share_21,Ext_Share_21
E02000160,Bromley,Outer,10,9,-0.0224032586558045,False,False,False,False,0.4392712550607287,0.5951807228915663,Lateral,0.45643153526970953,0.8710843373493976,Counter-led,0.5105527638190954,0.9029038112522686,Symmetric,True,True,True,,0.18110236220472442,0.7720739219712526,0.24682395644283123,0.3265306122448979,0.6282051282051282,Lateral,0.3669291338582677,0.9045584045584045,Counter-led,0.5054187192118227,0.9380776340110906,Symmetric,True,True,True,,0.15984405458089668,0.8247011952191236,0.3512014787430684
E02000161,Bromley,Outer,10,10,-0.0040733197556008,False,False,False,False,0.4750430292598967,0.7217391304347827,Lateral,0.46540880503144655,0.7900621118012422,Counter-led,0.53248031496063,0.8573839662447258,Cascade-led,True,True,True,,0.0,1.0,0.3206751054852321,0.3884892086330935,0.6731234866828087,Lateral,0.3996710526315789,0.7360774818401937,Lateral,0.5637254901960784,0.8239095315024233,Cascade-led,False,True,True,,0.0,1.0,0.33279483037156704
E02000162,Bromley,Outer,9,7,-0.0743380855397148,False,False,False,False,0.5255102040816326,0.8936170212765957,Cascade-led,0.5208333333333334,0.9483282674772037,Cascade-led,0.5613425925925926,0.9621380846325167,Cascade-led,False,False,False,,0.44536082474226807,0.5963060686015831,0.267260579064588,0.4666666666666667,0.8928571428571429,Counter-led,0.45384615384615384,0.9672619047619048,Counter-led,0.5386199794026777,0.9778449144008057,Cascade-led,False,True,True,,0.38049713193116635,0.6473214285714286,0.32326283987915405
E02000163,Bromley,Outer,10,10,-0.0234215885947046,False,False,False,False,0.3696098562628336,0.7312312312312312,Lateral,0.37568058076225047,0.8273273273273273,Counter-led,0.4895718990120746,0.8879142300194932,Symmetric,True,True,True,,0.0,1.0,0.3508771929824561,0.4092920353982301,0.6807228915662651,Lateral,0.39019607843137255,0.7680722891566265,Counter-led,0.545068928950159,0.8596171376481313,Cascade-led,True,True,True,,0.0,1.0,0.39471285323609845
E02000165,Bromley,Outer,10,9,-0.0193482688391039,False,False,False,False,0.4216589861751152,0.7614035087719299,Lateral,0.44339622641509435,0.9298245614035088,Counter-led,0.5067650676506765,0.9531066822977726,Symmetric,True,True,True,,0.11165048543689321,0.912718204488778,0.33177022274325907,0.4146919431279621,0.7631103074141049,Lateral,0.4470588235294118,0.9222423146473779,Counter-led,0.6028921023359288,0.9543524416135881,Cascade-led,True,True,True,,0.08487084870848709,0.9131652661064426,0.4129511677282378
E02000166,Camden,Inner,6,4,-0.0346232179226069,False,False,False,False,0.4970313825275657,0.8805078416728902,Symmetric,0.5017006802721088,0.878267363704257,Symmetric,0.4958413307741522,0.9055619930475087,Symmetric,False,False,False,,0.5548387096774193,0.4010152284263959,0.2242178447276941,0.4689589302769819,0.8857868020304569,Counter-led,0.4728155339805825,0.871404399323181,Counter-led,0.4174757281553398,0.904642409033877,Counter-led,False,False,False,,0.521594684385382,0.375,0.2584692597239649
E02000167,Camden,Inner,9,8,0.0773930753564153,False,False,False,False,0.5019186492709132,0.7988963825873697,Symmetric,0.5045614035087719,0.8736971183323115,Symmetric,0.5288770053475936,0.9007707129094412,Cascade-led,False,True,True,,0.020222446916076844,0.9545970488081725,0.21435452793834298,0.4790468364831553,0.7861757105943152,Lateral,0.47622585438335807,0.8695090439276486,Counter-led,0.5180930499712809,0.8960370560988162,Symmetric,True,True,True,,0.018847006651884702,0.965435041716329,0.20329387545033453
E02000168,Camden,Inner,6,4,0.1517311608961303,False,False,False,False,0.4882596685082873,0.8759830611010284,Symmetric,0.4870900209351012,0.8669086509376891,Symmetric,0.490958904109589,0.8924205378973105,Symmetric,False,False,False,,0.4453125,0.5834230355220668,0.1916870415647922,0.5124671916010499,0.8886297376093294,Symmetric,0.5146276595744681,0.8769679300291545,Symmetric,0.4576771653543307,0.9059295586268391,Counter-led,False,True,True,,0.3978494623655914,0.48548094373865697,0.23539901917075345
E02000169,Camden,Inner,9,8,0.120162932790224,False,False,False,False,0.5857826384142174,0.8078409718387631,Cascade-led,0.590566037735849,0.8779679734953064,Cascade-led,0.5132867132867133,0.9065934065934066,Symmetric,False,True,True,,0.027247956403269755,0.9616858237547893,0.2345731191885038,0.4669421487603306,0.8055925432756325,Counter-led,0.45794392523364486,0.8548601864181092,Counter-led,0.4984481688392302,0.8808091853471842,Symmetric,False,True,True,,0.0062266500622665,0.9443069306930693,0.17878622197922361
E02000170,Camden,Inner,8,6,0.0386965376782076,False,False,False,False,0.5158045977011494,0.9117903930131004,Symmetric,0.5166984732824428,0.9152838427947598,Symmetric,0.5166984732824428,0.7419469026548673,Lateral,False,True,True,,0.16435826408125578,0.8213228035538006,0.18938053097345134,0.4938616071428571,0.8797250859106529,Symmetric,0.4900552486187845,0.8885616102110947,Symmetric,0.4900552486187845,0.6985719799305288,Lateral,False,True,True,,0.12175873731679819,0.8028169014084507,0.21381705905055962
E02000171,Camden,Inner,7,5,0.075356415478615,False,False,False,False,0.5036351619299405,0.9164142943670502,Symmetric,0.5129604365620737,0.887946698970321,Symmetric,0.4964731416169289,0.9087771203155819,Symmetric,False,False,False,,0.42950819672131146,0.5280172413793104,0.1858974358974359,0.5042553191489362,0.913804277381724,Symmetric,0.5148658448150834,0.8937135450421257,Symmetric,0.465564738292011,0.9171298635674583,Counter-led,False,True,True,,0.43431952662721895,0.4690721649484536,0.2203132895401718
E02000172,Camden,Inner,2,2,0.0366598778004073,False,False,False,False,0.4663355408388521,0.8757854035766071,Counter-led,0.47454031117397455,0.6834219429676172,Lateral,0.5140740740740741,0.7555970149253731,Symmetric,True,True,True,,0.9212295869356388,0.07520325203252033,0.22798507462686568,0.4666279744631457,0.8969286829776159,Counter-led,0.4570815450643777,0.7277459656428943,Lateral,0.4515494343334973,0.7953834115805947,Counter-led,True,True,False,,0.8943355119825708,0.08161434977578476,0.24843505477308295
E02000173,Camden,Inner,8,6,0.180244399185336,False,False,False,False,0.5044692737430168,0.8972431077694235,Symmetric,0.5047672462142456,0.893734335839599,Symmetric,0.5047672462142456,0.7123451857770675,Lateral,False,True,True,,0.2477777777777778,0.6704416761041903,0.20295645225729125,0.4817974971558589,0.8638820638820639,Symmetric,0.4764044943820225,0.8746928746928747,Counter-led,0.4764044943820225,0.714859437751004,Lateral,True,True,True,,0.2971698113207547,0.6620171673819742,0.1827309236947791
E02000174,Camden,Inner,4,3,0.1334012219959267,False,False,False,False,0.5182108626198083,0.8787198203256598,Symmetric,0.515256588072122,0.8096574957888827,Symmetric,0.5047872340425532,0.847228481297882,Symmetric,False,False,False,,0.6101159114857745,0.34801288936627284,0.19738621000450654,0.5203153426318982,0.8851315083199142,Cascade-led,0.5270711024135681,0.822866344605475,Cascade-led,0.4763723150357995,0.8639175257731959,Counter-led,False,True,True,,0.594188376753507,0.3463992707383774,0.23175257731958762
E02000175,Camden,Inner,6,4,0.135437881873727,False,False,False,False,0.516243880729862,0.8988,Symmetric,0.5196604110813227,0.8952,Symmetric,0.5307108350586611,0.9170886075949367,Cascade-led,False,True,True,,0.6040312093628089,0.3338235294117647,0.2088607594936709,0.491701244813278,0.8870077291129923,Symmetric,0.48502495840266224,0.8847994111152006,Symmetric,0.4663982657169402,0.9116318464144552,Counter-led,False,True,True,,0.6135458167330677,0.3401044689495067,0.2329192546583851
E02000176,Camden,Inner,9,7,0.1211812627291242,False,False,False,False,0.5015360983102919,0.8520942408376964,Symmetric,0.5017301038062284,0.9456806282722513,Symmetric,0.5025553662691652,0.9549891540130152,Symmetric,False,False,False,,0.11751412429378531,0.860730593607306,0.17136659436008678,0.52689756816507,0.8632315521628499,Cascade-led,0.5137307434695244,0.9497455470737913,Symmetric,0.5355371900826447,0.9582893347412883,Cascade-led,True,True,False,,0.09567901234567901,0.8659549228944247,0.1700105596620908
E02000177,Camden,Inner,3,2,0.0427698574338085,False,False,False,False,0.5094562647754137,0.8798751950078003,Symmetric,0.49121574139142654,0.7399895995839834,Symmetric,0.519672131147541,0.7854077253218884,Symmetric,False,False,False,,0.9053627760252366,0.08304891922639362,0.17467811158798283,0.4756690997566909,0.854025974025974,Counter-led,0.4657243816254417,0.7350649350649351,Lateral,0.4456121912769311,0.7886448404475757,Counter-led,True,True,False,,0.8974056603773585,0.09289099526066351,0.20223787815996686
E02000178,Camden,Inner,4,3,-0.0376782077393075,False,False,False,False,0.524,0.8623993867382139,Cascade-led,0.5290292614955876,0.8252203909543887,Cascade-led,0.5325399776868724,0.8550079491255962,Cascade-led,False,False,False,,0.7004189944134078,0.27684964200477324,0.17042925278219395,0.4873803307223672,0.8764302059496567,Symmetric,0.48816029143898,0.8375286041189931,Symmetric,0.4721923214926444,0.8674136321195145,Counter-led,False,True,True,,0.6694528875379939,0.2610469068660775,0.1839402427637722
E02000179,Camden,Inner,6,4,0.1120162932790224,False,False,False,False,0.4747169811320754,0.8803986710963455,Counter-led,0.4739545121056493,0.9056478405315614,Counter-led,0.4736196319018405,0.9198645598194131,Counter-led,False,False,False,,0.694300518134715,0.3951048951048951,0.15067720090293454,0.5511882998171846,0.8858299595141701,Cascade-led,0.5440508628519528,0.891497975708502,Cascade-led,0.4945375091041515,0.9110816191108162,Symmetric,False,True,True,,0.5213549337260678,0.29394812680115273,0.1804910418049104
E02000180,Camden,Inner,5,3,0.0030549898167006,True,False,False,False,0.5820404325340856,0.9168103448275862,Cascade-led,0.5795454545454546,0.8344827586206897,Cascade-led,0.6046852122986823,0.8767650834403081,Cascade-led,False,False,False,Cascade,0.5926150121065376,0.3296296296296296,0.2554557124518614,0.4954909819639279,0.9193919852602488,Symmetric,0.4957888826501965,0.8203592814371258,Symmetric,0.4766393442622951,0.8621908127208481,Counter-led,False,True,True,,0.6010318142734308,0.3422083007047768,0.23286219081272086
E02000181,Camden,Inner,8,6,0.0763747454175153,False,False,False,False,0.5255402750491159,0.8883071553228621,Cascade-led,0.5211406096361848,0.887434554973822,Cascade-led,0.5211406096361848,0.7256510881198716,Lateral,False,True,True,,0.13773584905660377,0.7628336755646817,0.18230467356403854,0.4835609509357612,0.8716931216931217,Symmetric,0.48179551122194514,0.8840388007054674,Symmetric,0.4817955112219451,0.6995812979762736,Lateral,False,True,True,,0.15631469979296067,0.8248315688161694,0.20865317515701326
E02000182,Camden,Inner,7,5,0.1242362525458249,False,False,False,False,0.5242382271468145,0.912192040429564,Cascade-led,0.5134741442097597,0.8673404927353127,Symmetric,0.5033557046979866,0.8864250946457545,Symmetric,True,False,True,,0.5406060606060606,0.3968058968058968,0.14386154678204435,0.4602164226607256,0.9112529002320184,Counter-led,0.4721663313212609,0.8648491879350348,Counter-led,0.4454693434617471,0.8877649325626205,Counter-led,False,False,False,,0.5188794153471377,0.44227005870841485,0.16955684007707128
E02000183,Camden,Inner,6,5,-0.0061099796334012,False,False,False,False,0.4964705882352941,0.8466135458167331,Symmetric,0.4857142857142857,0.8831341301460823,Symmetric,0.4826999432785026,0.9092315626611656,Symmetric,False,False,False,,0.43595769682726204,0.5087719298245614,0.22331098504383703,0.441131498470948,0.8766756032171582,Counter-led,0.4363496932515337,0.8739946380697051,Counter-led,0.3927576601671309,0.9051941502773575,Counter-led,False,False,False,,0.4099290780141844,0.48807339449541287,0.2476046394351992
E02000184,Camden,Inner,3,2,-0.0274949083503054,False,False,False,False,0.5040572792362769,0.8635614179719703,Symmetric,0.49223691776883266,0.7168178070898599,Lateral,0.5301815111861545,0.775196335078534,Cascade-led,True,True,True,,0.892515923566879,0.11949685534591195,0.206151832460733,0.5261999119330691,0.8958579881656805,Cascade-led,0.5223492723492723,0.7589743589743589,Cascade-led,0.5310119695321001,0.8185866983372921,Cascade-led,False,False,False,,0.8797814207650273,0.10131477184841454,0.24732779097387173
E02000185,Camden,Inner,3,2,0.0020366598778003,False,False,False,False,0.4569954128440367,0.8934426229508197,Counter-led,0.45387453874538747,0.8329918032786885,Counter-led,0.469964664310954,0.858690940615518,Counter-led,False,False,False,,0.8689581095596133,0.07714285714285714,0.15387949718248808,0.4812680115273775,0.9031754294638208,Symmetric,0.48465873512836566,0.8313378448724622,Symmetric,0.472809667673716,0.8597402597402597,Counter-led,False,True,True,,0.8445154419595314,0.11652340019102196,0.1683982683982684
E02000186,Camden,Inner,4,3,0.0071283095723014,False,False,False,False,0.5109321058688148,0.8958762886597939,Symmetric,0.5133010882708585,0.8525773195876288,Symmetric,0.5249427917620137,0.8842573856738163,Cascade-led,False,True,True,,0.6556233653007847,0.3217726396917148,0.21489275596924323,0.4813966800228964,0.894521249359959,Symmetric,0.483811850946854,0.8381976446492575,Symmetric,0.484182776801406,0.8780864197530864,Symmetric,False,False,False,,0.6733212341197822,0.35008517887563884,0.2465277777777778
E02000187,Camden,Inner,2,2,-0.0631364562118126,False,False,False,False,0.4966401954795357,0.9206974128233972,Symmetric,0.5081458494957332,0.7249718785151856,Lateral,0.5246609124537608,0.7683562292752251,Cascade-led,True,True,True,,0.8848413631022327,0.0933852140077821,0.15774514448128849,0.5129087779690189,0.9231991525423728,Symmetric,0.516597510373444,0.7658898305084746,Symmetric,0.5131313131313131,0.8175061932287366,Symmetric,False,False,False,,0.8651574803149606,0.11099585062240663,0.22047894302229562
E02000188,Camden,Inner,3,2,-0.0407331975560081,False,False,False,False,0.5455417066155321,0.9010799136069114,Cascade-led,0.5517241379310345,0.7516198704103672,Cascade-led,0.5812765957446808,0.8034188034188035,Cascade-led,False,False,False,,0.931185944363104,0.056910569105691054,0.20854700854700856,0.4882697947214076,0.8388683886838868,Symmetric,0.45438748913987836,0.7078720787207872,Lateral,0.4910394265232975,0.7789669613773849,Symmetric,True,True,False,,0.8905109489051095,0.07394366197183098,0.24336900884132154
E02000189,Camden,Inner,5,4,-0.1221995926680244,True,False,False,False,0.6168941979522184,0.8840834800100579,Cascade-led,0.6354895104895105,0.8629620316821724,Cascade-led,0.6708400646203554,0.9008550118246316,Cascade-led,False,False,False,Cascade,0.4954846478025286,0.45153374233128835,0.2765144624340549,0.5509510869565217,0.8902328394315089,Cascade-led,0.5607675906183369,0.850922286059873,Cascade-led,0.5924834193072955,0.8919807186678352,Cascade-led,False,False,False,,0.5476782752902156,0.45810729355033153,0.27541630148992113
E02000191,Camden,Inner,7,5,0.0509164969450102,True,True,False,False,0.6276841757515692,0.9234289200732154,Cascade-led,0.622,0.9151921903599756,Cascade-led,0.6764637275484021,0.9391018619934283,Cascade-led,False,False,False,Cascade,0.46,0.6337418889689979,0.2819277108433735,0.6427392739273927,0.9133383571966842,Cascade-led,0.6356175625769389,0.9182366239638282,Cascade-led,0.6547512660113196,0.9392837157246783,Cascade-led,False,False,False,Cascade,0.39854413102820746,0.548748921484038,0.2574146614437605
E02000192,Camden,Inner,4,3,0.0661914460285132,False,False,False,False,0.5532407407407407,0.92176386913229,Cascade-led,0.5612682090831191,0.8300142247510669,Cascade-led,0.5732107682206172,0.8643586833144155,Cascade-led,False,False,False,,0.7262313860252004,0.27692307692307694,0.20204313280363223,0.4875536480686695,0.8975346687211094,Symmetric,0.4922089825847846,0.8405238828967643,Symmetric,0.4802721088435374,0.8765652951699463,Symmetric,False,False,False,,0.6643059490084986,0.3324607329842932,0.22599880739415623
E02000193,Camden,Inner,5,4,0.1171079429735234,False,False,False,False,0.5057471264367817,0.8333333333333334,Symmetric,0.5059190031152648,0.7686781609195402,Symmetric,0.569841947885519,0.8289660056657224,Cascade-led,False,True,True,,0.6289355322338831,0.435948361469712,0.26062322946175637,0.5183391003460207,0.8515026517383618,Symmetric,0.506006006006006,0.7849145550972304,Symmetric,0.5158277114686041,0.8407504363001745,Symmetric,False,False,False,,0.5905432595573441,0.39978563772775993,0.25959860383944156
E02000194,Croydon,Outer,5,3,-0.015274949083503,False,False,False,False,0.5103448275862069,0.8405797101449275,Symmetric,0.5277296360485269,0.6689855072463768,Lateral,0.5013245033112583,0.7256126862085536,Lateral,True,False,True,,0.6856010568031704,0.28818061088977426,0.1710716001922153,0.4020618556701031,0.8165965123271197,Counter-led,0.43523316062176165,0.6963319302465424,Lateral,0.3733804475853945,0.7707671357240127,Lateral,True,False,True,,0.750788643533123,0.22932330827067668,0.2451202905129369
E02000195,Croydon,Outer,7,5,0.0407331975560081,False,False,False,False,0.4378648874061718,0.9338006230529596,Counter-led,0.43537414965986393,0.9158878504672897,Counter-led,0.408344733242134,0.9312101910828026,Counter-led,False,False,False,,0.27638190954773867,0.6358381502890174,0.1821656050955414,0.4576419213973799,0.920418006430868,Counter-led,0.45625,0.9003215434083601,Counter-led,0.4012388162422574,0.9213696892834495,Counter-led,False,False,False,,0.2658662092624357,0.5126436781609195,0.21116043119847813
E02000196,Croydon,Outer,5,4,-0.070264765784114,False,False,False,False,0.4693877551020408,0.8189415041782729,Counter-led,0.4719512195121951,0.7613741875580315,Counter-led,0.4501510574018127,0.7944,Counter-led,False,False,False,,0.4116331096196868,0.4981684981684982,0.1384,0.4583732057416268,0.8516707416462918,Counter-led,0.4603501544799176,0.7913610431947841,Counter-led,0.4120521172638436,0.8274932614555256,Counter-led,False,False,False,,0.383399209486166,0.4376731301939058,0.17318059299191374
E02000197,Croydon,Outer,6,4,-0.0702647657841141,True,False,False,False,0.3765941485371343,0.8880746169220519,Counter-led,0.387263339070568,0.7741505662891406,Counter-led,0.3719424460431654,0.8039329091960671,Counter-led,False,False,False,Counter,0.48936170212765956,0.4742268041237113,0.13186813186813187,0.4386750223813787,0.8740219092331768,Counter-led,0.4140461215932914,0.7464788732394366,Counter-led,0.3611963190184049,0.800982800982801,Counter-led,False,False,False,,0.47770700636942676,0.36614645858343337,0.214987714987715
E02000198,Croydon,Outer,4,3,-0.2036659877800407,False,False,False,False,0.4542536115569823,0.8334448160535117,Counter-led,0.4491682070240296,0.7237458193979933,Lateral,0.4464856230031949,0.751951951951952,Lateral,True,False,True,,0.7084078711985689,0.3578643578643579,0.1021021021021021,0.5190194420963652,0.8330985915492958,Symmetric,0.5121042830540037,0.7563380281690141,Symmetric,0.4578488372093023,0.7990708478513356,Counter-led,False,True,True,,0.6952380952380952,0.2546916890080429,0.1753774680603949
E02000199,Croydon,Outer,6,4,-0.0682281059063136,False,False,False,False,0.4139784946236559,0.8949478748997595,Counter-led,0.4276190476190476,0.8420208500400962,Counter-led,0.4181536074476338,0.8674293405114402,Counter-led,False,False,False,,0.437847866419295,0.5253333333333333,0.16083445491251683,0.4358759430008382,0.9198149575944488,Counter-led,0.4289383561643836,0.9005397070161912,Counter-led,0.3647514525500323,0.9231227651966627,Counter-led,False,False,False,,0.3274336283185841,0.4034552845528455,0.2270560190703218
E02000200,Croydon,Outer,5,3,-0.115071283095723,False,False,False,False,0.498205312275664,0.8432203389830508,Symmetric,0.5186125211505922,0.715496368038741,Lateral,0.4976430976430976,0.7595907928388747,Symmetric,True,True,False,,0.6197564276048715,0.3445040214477212,0.15498721227621484,0.479055597867479,0.8196004993757803,Counter-led,0.4792548687552921,0.737203495630462,Lateral,0.424516129032258,0.7864028411973617,Counter-led,True,True,False,,0.6717325227963525,0.265695067264574,0.1872146118721461
E02000201,Croydon,Outer,3,2,-0.070264765784114,False,False,False,False,0.5377952755905512,0.8506363027461487,Cascade-led,0.5654867256637168,0.7568653717347622,Cascade-led,0.5333333333333333,0.7917383820998278,Cascade-led,False,False,False,,0.9307065217391305,0.06366459627329192,0.1434308663224326,0.4651762682717111,0.8711610486891386,Counter-led,0.4724724724724725,0.748314606741573,Counter-led,0.4097744360902255,0.7983193277310925,Counter-led,False,False,False,,0.9394495412844037,0.034394904458598725,0.19867947178871548
E02000202,Croydon,Outer,7,5,-0.1985743380855397,False,False,False,False,0.4925986842105263,0.9282442748091604,Symmetric,0.503155996393147,0.8465648854961833,Symmetric,0.4723926380368098,0.8664451827242525,Counter-led,False,True,True,,0.2435064935064935,0.622093023255814,0.12956810631229235,0.4342313787638668,0.940387481371088,Counter-led,0.4365609348914858,0.8926974664679582,Counter-led,0.3851753805426869,0.9129909365558913,Counter-led,False,False,False,,0.1872852233676976,0.5392895586652314,0.18912386706948642
E02000203,Croydon,Outer,4,3,-0.2107942973523421,False,False,False,False,0.5131086142322098,0.782991202346041,Symmetric,0.5148936170212766,0.6891495601173021,Lateral,0.4903846153846153,0.7295918367346939,Lateral,True,False,True,,0.7254901960784313,0.31732418524871353,0.13010204081632654,0.4738646101113967,0.8306049822064057,Counter-led,0.4696394686907021,0.7501779359430605,Counter-led,0.423555230431602,0.7956926658905704,Counter-led,False,False,False,,0.6528497409326425,0.22081218274111675,0.18218859138533178
E02000204,Croydon,Outer,6,5,-0.1792260692464358,False,False,False,False,0.4192200557103064,0.9008782936010038,Counter-led,0.4086642599277978,0.8688833124215809,Counter-led,0.404096834264432,0.8851648351648351,Counter-led,False,False,False,,0.2887864823348694,0.7041666666666667,0.12417582417582418,0.4834983498349835,0.8719424460431655,Symmetric,0.4910277324632953,0.8820143884892087,Symmetric,0.4441524310118265,0.9027283511269276,Counter-led,False,True,True,,0.2559171597633136,0.5555555555555556,0.17556346381969157
E02000206,Croydon,Outer,4,3,-0.1945010183299388,False,False,False,False,0.513530522341095,0.8082400813835199,Symmetric,0.5172900494001411,0.7207527975584944,Lateral,0.4792495736213757,0.7621317157712305,Counter-led,True,True,True,,0.6903914590747331,0.2762008733624454,0.14818024263431542,0.4607293127629733,0.8162564396107613,Counter-led,0.45284552845528453,0.7040641099026903,Lateral,0.4064070351758794,0.7548601232811759,Lateral,True,False,True,,0.6831530139103554,0.2708994708994709,0.1716453295400664
E02000207,Croydon,Outer,3,2,-0.0519348268839104,False,False,False,False,0.4556752278376139,0.881021897810219,Counter-led,0.45027124773960214,0.8072992700729927,Counter-led,0.437593984962406,0.8343789209535759,Counter-led,False,False,False,,0.9467353951890034,0.02406417112299465,0.14052697616060225,0.4523364485981308,0.8741830065359477,Counter-led,0.45473684210526316,0.7761437908496732,Counter-led,0.3989637305699481,0.8313846153846154,Counter-led,False,False,False,,0.9721706864564007,0.03940886699507389,0.24676923076923077
E02000208,Croydon,Outer,3,2,-0.2036659877800407,False,False,False,False,0.5417999086340795,0.9232391396035428,Cascade-led,0.5545918367346939,0.8266554196541543,Cascade-led,0.5423351158645277,0.8451977401129943,Cascade-led,False,False,False,,0.9580936729663106,0.06134371957156767,0.10696798493408663,0.4478427089022392,0.9252147549267308,Counter-led,0.44303030303030305,0.8337544214249621,Counter-led,0.4114809454896285,0.8630308076602831,Counter-led,False,False,False,,0.9636576787807737,0.02540983606557377,0.17610324729392174
E02000209,Croydon,Outer,5,4,-0.1089613034623218,False,False,False,False,0.4595959595959596,0.8872292755787902,Counter-led,0.45,0.8215085884988798,Counter-led,0.4090247452692867,0.851828890266584,Counter-led,False,False,False,,0.3736654804270463,0.4408866995073892,0.1698698078115313,0.4788334901222953,0.890284757118928,Counter-led,0.4441176470588235,0.8542713567839196,Counter-led,0.3922779922779922,0.8815520762423418,Counter-led,False,False,False,,0.45866141732283466,0.3354510800508259,0.18720217835262082
E02000210,Croydon,Outer,7,5,-0.0478615071283095,False,False,False,False,0.4627949183303085,0.9315300084530854,Counter-led,0.4624542124542125,0.9230769230769231,Counter-led,0.4432393347794649,0.9382632293080054,Counter-led,False,False,False,,0.37846655791190864,0.574025974025974,0.19742198100407055,0.4267631103074141,0.9542709232096636,Counter-led,0.4281793229643184,0.9430543572044866,Counter-led,0.3690398432397126,0.9586725109580463,Counter-led,False,False,False,,0.384070796460177,0.453416149068323,0.2742642454602379
E02000211,Croydon,Outer,9,8,-0.0193482688391039,False,False,False,False,0.4417910447761194,0.9228650137741048,Counter-led,0.4447632711621234,0.9600550964187328,Counter-led,0.4870689655172414,0.9696969696969697,Symmetric,False,True,True,,0.16150442477876106,0.792016806722689,0.2413793103448276,0.4092140921409214,0.8989037758830695,Counter-led,0.4118404118404118,0.9464068209500609,Counter-led,0.5164011246485474,0.9603960396039604,Symmetric,False,True,True,,0.132486388384755,0.7829457364341085,0.26102610261026105
E02000212,Croydon,Outer,4,3,-0.1720977596741344,False,False,False,False,0.5061633281972265,0.8002466091245376,Symmetric,0.4961896697713802,0.7281134401972873,Lateral,0.4837570621468927,0.7625201938610663,Symmetric,True,True,False,,0.7343065693430657,0.33652530779753764,0.12654819601507808,0.4113207547169811,0.789865871833085,Lateral,0.40702479338842973,0.7213114754098361,Lateral,0.3696829079659706,0.7756448710257948,Counter-led,False,True,True,,0.7175732217573222,0.19754601226993865,0.1949610077984403
E02000213,Croydon,Outer,2,2,-0.135437881873727,False,False,False,False,0.5187319884726225,0.9625520110957004,Symmetric,0.5257558790593505,0.8257050392972723,Cascade-led,0.5256175663311985,0.8529067499024581,Cascade-led,True,False,True,,0.9738903394255874,0.06075216972034716,0.15606710885680844,0.4861344537815126,0.94896331738437,Symmetric,0.47340680402491614,0.8321371610845295,Counter-led,0.4263904034896401,0.8672761664564943,Counter-led,True,False,True,,0.9522591645353794,0.037389100126742715,0.20933165195460277
E02000214,Croydon,Outer,9,7,0.015274949083503,False,False,False,False,0.4930875576036866,0.9517543859649122,Symmetric,0.4854961832061069,0.9576023391812866,Symmetric,0.5249433106575964,0.9681668496158068,Cascade-led,False,True,True,,0.05399568034557235,0.8687350835322196,0.2491767288693743,0.4367088607594936,0.9390787518573552,Counter-led,0.42745709828393136,0.9524517087667161,Counter-led,0.5443458980044346,0.9657387580299786,Cascade-led,False,True,True,,0.07942973523421588,0.9075425790754258,0.27944325481798715
E02000215,Croydon,Outer,6,4,-0.1079429735234216,False,False,False,False,0.4582431847684985,0.9479081214109926,Counter-led,0.4579524680073126,0.8974569319114027,Counter-led,0.4686716791979949,0.917844232665133,Counter-led,False,False,False,,0.6111535523300229,0.46765498652291104,0.1988169569503779,0.4249031007751938,0.9268073641670408,Counter-led,0.4241501775748351,0.8850471486304445,Counter-led,0.3791022255752546,0.911936704506364,Counter-led,False,False,False,,0.5313432835820896,0.38092345078979345,0.23391812865497075
E02000216,Croydon,Outer,9,7,-0.0386965376782078,False,False,False,False,0.447,0.9208103130755064,Counter-led,0.446064139941691,0.9475138121546961,Counter-led,0.4720452937013447,0.9612244897959183,Counter-led,False,False,False,,0.07196401799100449,0.8887399463806971,0.2612244897959184,0.4463917525773196,0.9255725190839694,Counter-led,0.43398157625383826,0.9322519083969466,Counter-led,0.5378398236590742,0.9504189944134078,Cascade-led,False,True,True,,0.06967213114754098,0.8124006359300477,0.2681564245810056
E02000217,Croydon,Outer,4,3,-0.130346232179226,False,False,False,False,0.5065868263473053,0.8255066732575383,Symmetric,0.5099793530626291,0.7182402372713791,Lateral,0.4931794333683106,0.7697899838449112,Symmetric,True,True,False,,0.8553191489361702,0.2826086956521739,0.18295638126009692,0.4727488151658768,0.8431568431568431,Counter-led,0.4515679442508711,0.7167832167832168,Lateral,0.4004034291477559,0.7776470588235294,Counter-led,True,True,False,,0.7871536523929471,0.21698906644238855,0.21490196078431373
